Km,Vmax,id,activity,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,polym,Complexity
27.5,0.000104,737,1,2.71,1.083,-0.179,7,25,3,7,0.698970004,1.477121255,5,30,1.77815125,60,-1.22184875,0.06,3.765817515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
32.7,7.80E-05,738,1,2.757,1.071,-0.05,7,25,3,7,0.698970004,1.397940009,5,25,1.77815125,60,-1.22184875,0.06,3.528273777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
8.4,8.60E-06,739,1,2.761,1.137,-0.047,7,25,3,7,0.477121255,1.301029996,3,20,1.77815125,60,-1.22184875,0.06,4.632204133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
22.6,8.20E-06,740,1,2.724,1.07,-0.119,7,25,3,7,0.903089987,1.397940009,8,25,1.77815125,60,-1.22184875,0.06,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,52,40.5,0,0,5.394814815,6,-0.397062581,0.054727625,0,0,0
4.51,0.0006809,742,1,2.28,1.35,0.6,4,40,3,0,-1,0.698970004,0.1,5,1.698970004,50,-1.207608311,0.062,4.960898691,45.64,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431,-2.048432761,0,0
0.485,5.63E-05,743,1,2.75,1.32,-0.0102,4.4,25,3,7,-1,0.146128036,0.1,1.4,3,1000,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,226,52,40.5,74.6,0.1,5.99273862,6,-0.39829863,0.037337328,-2.072203903,0.999989024,0
1175.3,0.0002396,744,1,2.75,1.32,1.0782,4.4,25,3,7,2.301029996,3.079181246,200,1200,-0.301029996,0.5,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,0,40.5,52,74.6,0.1,6,5.99273862,-0.254557431,-0.254557431,-2.072203903,0.999989024,0
0.147,7.11E-05,745,1,2.6324,1.3498,1.2,4.4,25,3,6.8,-1,0.146128036,0.1,1.4,3,1000,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,226,52,40.5,74.6,0.1,5.99273862,6,-0.39829863,0.037337328,-2.072203903,0.999989024,0
702.6,0.0007136,746,1,2.4308,1.3812,1.2,4.4,25,3,6.8,2.301029996,3.079181246,200,1200,-0.301029996,0.5,-2.522878745,0.003,6.528273777,182.22,0.2,182.222,0,0,0,3.722155383,4.069511909,1.263117284,-1.286358025,0,0,0,-0.480379935,0,0,0,40.5,52,74.6,0.1,6,5.99273862,-0.254557431,-0.254557431,-2.072203903,0.999989024,0
0.63,0.0027,747,2,2.28,1.35,1.2,4,35,3,7,-1,0,0.1,1,0,0,0.698970004,5,2.096910013,14000,1,2493.666,144.2494168,31.39754577,14.30506526,79.07808718,8.98E-06,0,-2.974537037,116.3145213,43.64636888,117.5107941,-0.550041816,4.899909731,72.05152667,226,52,42.8,1154.41,-7.1,5.99273862,0,-0.39829863,0.037337328,0,5.614224198,5020
0.0411,0.0001266,748,1,2.22,1.225,0.6622,4,35,3,6.4,-3,-0.096910013,0.001,0.8,1.698970004,50,-1,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,-2.230981606,0.999983537,0
15.81,0.000173,749,1,2.22,1.225,-0.0276,4,35,3,6.6,0.698970004,2,5,100,-0.096910013,0.8,-1,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,-2.230981606,0.999983537,0
0.2248,0.0001187,750,2,2.22,1.225,0.6622,4,35,3,6.4,-3,-0.096910013,0.001,0.8,0,0,-1,0.1,9.13893394,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,-2.230981606,0.999983537,0
0.0154,8.33E-06,751,2,2.2936,1.3082,1.2,4.5,30,3,6.6,-3,-0.522878745,0.001,0.3,0,0,-1.842578782,0.05401,4.070407322,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,-2.230981606,0.999983537,0
0.0132,1.00E-05,752,2,2.2936,1.3082,1.138,4.5,30,3,6.4,-3,-0.522878745,0.001,0.3,0,0,-1.842578782,0.05401,4.070407322,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,-2.230981606,0.999983537,0
0.0112,1.17E-05,753,2,2.1988,1.2988,1.015,4.5,30,3,6.4,-3,-0.522878745,0.001,0.3,0,0,-1.842578782,0.05401,4.070407322,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,0,-0.39829863,0.037337328,-2.230981606,0.999983537,0
0.173,0.000333,754,1,2.75,1.32,-0.1226,4,25,3,7,-3,-0.096910013,0.001,0.8,3,1000,-1.698970004,0.02,4.193820026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
185,0.486,755,1,2.75,1.32,0.2366,4,25,3,7,0.698970004,3,5,1000,-0.096910013,0.8,-1.698970004,0.02,4.193820026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.193,0.000172,756,1,2.6052,1.1898,-0.1226,4,25,3,7,-3,-0.096910013,0.001,0.8,3,1000,-2,0.01,4.294091292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
273,0.282,757,1,2.5874,1.2706,0.2366,4,25,3,7,0.698970004,3,5,1000,-0.096910013,0.8,-2,0.01,4.294091292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.859,5.33E-06,758,2,2.55,1.15,0.6772,4,25,3,0,-3,-0.096910013,0.001,0.8,0,0,-1.784036451,0.04302,4.806179974,66500,1,510.762,45.70288975,0,14.56974525,15.02466683,0,0.025618544,-1.428626543,0,5.229708173,19.09741243,-0.535385563,5.897745344,0,226,52,40.5,180.41,22.57722399,5.99273862,0,-0.39829863,0.037337328,-2.205053457,130.1976263,177
0.852,2.38E-05,759,2,2.55,1.15,0.98,3.5,25,3,0,-3,-0.045757491,0.001,0.9,0,0,-1.329035225,0.12788,5.53529412,26300,1,1833.792,6.420821623,114.9064619,-8.810129292,47.65685074,8.42E-07,0.025618544,-2.041621939,0,55.43420317,12.17367523,-0.480086286,7.109797541,0,226,52,45.1,966.82,-1.162550249,5.99273862,0,-0.39829863,0.037337328,-2.508322462,14.34186647,2630
0.05,0.000387,760,2,1.868,1.363,-0.322,4,30,1,6,-1.096910013,-0.397940009,0.08,0.4,0,0,-1.455931956,0.035,8.255272505,250.38,1,250.382,34.94698819,6.606881965,11.77788553,5.746660406,2.770486156,0.05284585,0.05284585,0,1.803082158,0,-0.49120621,12.17033346,29.82891977,226,52,40.5,29.46,4.6,5.99273862,0,-0.39829863,0.037337328,-2.326263592,0.999992012,232
0.218,0.000263,761,2,1.868,1.363,-0.322,4,30,2,6,-1.096910013,0,0.08,1,0,0,-1.455931956,0.035,5.653212514,250.38,1,250.382,34.94698819,6.606881965,11.77788553,5.746660406,2.770486156,0.05284585,0.05284585,0,1.803082158,0,-0.49120621,12.17033346,29.82891977,226,52,40.5,29.46,4.6,5.99273862,0,-0.39829863,0.037337328,-2.326263592,0.999992012,232
101.4,0.043,762,1,2.75,1.32,0.2164,4.5,27.4,3,7,-2.301029996,-0.096910013,0.005,0.8,2.954242509,900,-2.698970004,0.002,8.43874007,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328,-1.699066797,1.000032223,0
676,0.83,763,1,2.75,1.32,-0.0102,4.5,25,3,7,-2.301029996,-0.096910013,0.005,0.8,2.954242509,900,-2.698970004,0.002,8.607695159,89.09,1,151.162,6.9237372,13.21376393,1.168981481,8.35,0,0.125,-0.962962963,0,4.835648148,0,-0.480094234,0,0,226,52,40.5,103.78,0.4,5.99273862,6,-0.39829863,0.037337328,-1.897069455,0.589367698,61
589,0.361,764,1,2.75,1.32,0.2748,4.5,30.4,3,7,-2.301029996,-0.096910013,0.005,0.8,2.954242509,900,-2.698970004,0.002,8.43874007,155.15,1,217.225,0,19.541084,-0.25,7.917399469,4.23E-07,0.125,-1.00037037,6.196843572,5.996388889,18.31159319,-0.480076978,5.693927995,18.21809164,226,52,40.5,132.46,133,5.99273862,6,-0.39829863,0.037337328,-2.01577178,0.714236391,151
0.021,0.000306,765,2,2.1076,1.35,1.2,4.5,25,3,7,-2,0,0.01,1,0,0,-2.301029996,0.005,3.341830057,80000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,0,-0.39829863,0.037337328,-2.048432761,719.7869431,0
0.0285,0.0001406,766,2,2.28,1.35,1.2,4.5,25,3,7,-2,0,0.01,1,0,0,-2.301029996,0.005,3.341830057,80000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,0,-0.39829863,0.037337328,-2.048432761,719.7869431,0
0.0541,0.0001956,767,2,2.188,1.35,0.838,4.5,25,3,7,-2,0,0.01,1,0,0,-2.301029996,0.005,3.341830057,80000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,0,-0.39829863,0.037337328,-2.048432761,719.7869431,0
0.0213,0.0003059,768,2,2.095,1.35,0.5016,4.5,25,3,7,-2,0,0.01,1,0,0,-2.301029996,0.005,3.341830057,80000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,0,-0.39829863,0.037337328,-2.048432761,719.7869431,0
0.0223,7.88E-05,769,2,2.095,1.35,0.5016,4.5,25,3,7,-2,0,0.01,1,0,0,-2.301029996,0.005,3.341830057,80000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,0,-0.39829863,0.037337328,-2.048432761,719.7869431,0
4.88,0.000699,770,1,2.33,0.928,-0.012,4,25,3,7,-0.22184875,0.204119983,0.6,1.6,0.698970004,5,-1.602059991,0.025,5.53529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.227,0.000392,771,1,2.33,0.928,-0.012,4,25,3,7,-1.22184875,-0.744727495,0.06,0.18,1.176091259,15,-1.602059991,0.025,5.53529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.948,0.00031,772,1,2.057,1.3744,-0.012,4,25,3,0,-0.698970004,0.146128036,0.2,1.4,0.698970004,5,-1.602059991,0.025,9.237543738,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328,-1.699066797,1.000032223,0
0.241,5.09E-05,774,1,2.245,1.525,-0.13,4,25,3,7,-1,-0.096910013,0.1,0.8,-0.397940009,0.4,-1.602059991,0.025,7.515449935,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,226,52,40.5,140.62,141,5.99273862,6,-0.39829863,0.037337328,0,0.744452065,0
0.347,5.34E-05,775,1,2.245,1.525,-0.13,4,25,3,7,-0.22184875,1.301029996,0.6,20,-0.602059991,0.25,-1.602059991,0.025,7.515449935,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431,0,0.744452065,0
0.16,6.23E-05,776,1,1.955,1.353,-0.012,4,45,2,1,-3,-0.346787486,0.001,0.45,-0.698970004,0.2,-3.522878745,0.0003,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0,3.04193048,3.006149834,0.083333333,-1.063019652,0,0.166666667,0,-0.477639246,0,35.39237126,226,52,40.5,74.6,2,5.99273862,6,-0.39829863,0.037337328,-1.942097043,0.999987961,0
0.46,0.0001193,777,1,2.057,1.3744,-0.012,4,45,2,1,-3,-0.096910013,0.001,0.8,-0.698970004,0.2,-3.522878745,0.0003,5.042378598,166.13,0.2,166.132,24.26546827,11.12690298,0,3.04193048,3.006149834,0.083333333,-1.063019652,0,0.166666667,0,-0.477639246,0,35.39237126,0,40.5,52,74.6,2,6,5.99273862,-0.254557431,-0.254557431,-1.942097043,0.999987961,0
2.2,0.39,778,1,2.164,1.256,-0.03,4.2,32,3,4,-1,0.079181246,0.1,1.2,1.176091259,15,0.301029996,2,3.237543738,267.49,0.2,549.969,70.75297264,0,5.399846115,39.05486652,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,226,52,40.5,63.32,63.3,5.99273862,6,-0.39829863,0.037337328,-1.991144651,0.486372868,0
0.07,0.0056,779,1,2.164,1.256,-0.03,4.2,32,3,4,-2,-0.301029996,0.01,0.5,1.176091259,15,0.301029996,2,3.237543738,267.49,0.2,549.969,70.75297264,0,5.399846115,39.05486652,0,0.331506779,-0.664233856,0,5.473640837,6.420821623,-0.48123039,19.38639965,24.30408043,0,40.5,52,63.32,63.3,6,5.99273862,-0.254557431,-0.254557431,-1.991144651,0.486372868,0
0.045,6.96E-06,780,1,2.54,1.51,1.69,4,40,3,2.8,-0.698970004,-0.15490196,0.2,0.7,-1,0.1,-0.301029996,0.5,0.903089987,50000,1,173.393,0,0,0,2.419322814,3.257586161,0.946759259,-1.058641975,0,0,0,-0.479509126,0,0,226,52,40.5,37.3,1.3,5.99273862,6,-0.39829863,0.037337328,-1.839346873,288.3622753,64
0.164,8.99E-06,781,1,2.54,1.51,1.69,4,40,3,1.4,-1.698970004,-0.698970004,0.02,0.2,-1.698970004,0.02,-0.301029996,0.5,0.903089987,50000,1,173.393,0,0,0,2.419322814,3.257586161,0.946759259,-1.058641975,0,0,0,-0.479509126,0,0,0,40.5,52,37.3,1.3,6,5.99273862,-0.254557431,-0.254557431,-1.839346873,288.3622753,64
0.025,9.41E-05,782,1,2.75,1.32,0.658,4,25,3,7,-2,-1.045757491,0.01,0.09,-0.698970004,0.2,-0.522878745,0.3,6,360.31,0.2,618.381,0,5.969305288,0,76.47869497,-1.38E-08,0,-2.974537037,0,-2.974537037,24.78025382,-2,0,0,226,52,40.5,394.18,6.5,5.99273862,6,-0.39829863,0.037337328,0,0.582666673,18
0.811,5.14E-05,783,1,2.75,1.32,0.83,4,25,3,7,-0.698970004,0.954242509,0.2,9,-0.698970004,0.2,-0.522878745,0.3,6,360.31,0.2,618.381,0,5.969305288,0,76.47869497,-1.38E-08,0,-2.974537037,0,-2.974537037,24.78025382,-2,0,0,0,40.5,52,394.18,6.5,6,5.99273862,-0.254557431,-0.254557431,0,0.582666673,18
1.83,4.31E-05,784,1,2.507,1.4,-0.04,4,40,2,6,-0.698970004,0.301029996,0.2,2,-0.920818754,0.12,-2.494850022,0.0032,5.352182518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.24,4.52E-05,785,1,2.507,1.4,-0.04,4,40,2,5.8,-1,0,0.1,1,0,1,-2.494850022,0.0032,5.352182518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.467,6.45E-05,786,1,2.507,1.4,-0.04,4,40,2,6.8,-0.698970004,0.301029996,0.2,2,-0.920818754,0.12,-2.494850022,0.0032,5.602059991,651.94,1,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23E-06,0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,226,52,40.5,128.58,102,5.99273862,6,-0.39829863,0.037337328,0,1.057487522,1010
0.926,2.57E-05,787,1,2.507,1.4,-0.04,4,40,2,6.2,-1,0,0.1,1,0,1,-2.494850022,0.0032,5.602059991,651.94,1,616.499,57.74916817,22.77571198,15.88629314,12.41439833,4.23E-06,0,-0.898259858,12.15204021,12.61806435,23.98785231,-0.657364533,61.62800807,94.6048978,0,40.5,52,128.58,102,6,5.99273862,-0.254557431,-0.254557431,0,1.057487522,1010
0.41,0.000474,788,1,2.44,1.397,-0.024,4,20,2,6,-1.301029996,-0.301029996,0.05,0.5,1.812913357,65,-1.698970004,0.02,5.602059991,12.414,1,67.091,12.13273414,0,0,0.930799196,3.125,1.875,1.875,0,0,12.39368714,-0.367636713,0,24.52642128,226,52,40.5,15.79,0.7,5.99273862,6,-0.39829863,0.037337328,-1.485848306,0,22
12.8,0.000151,789,1,2.44,1.397,-0.024,4,20,2,6,-1,1.301029996,0.1,20,-1,0.1,-1.698970004,0.02,5.602059991,12.414,1,67.091,12.13273414,0,0,0.930799196,3.125,1.875,1.875,0,0,12.39368714,-0.367636713,0,24.52642128,0,40.5,52,15.79,0.7,6,5.99273862,-0.254557431,-0.254557431,-1.485848306,0,22
0.0603,2.08E-05,790,1,2.75,1.32,0.2348,3.8,30,3,7,-2,-1,0.01,0.1,-0.602059991,0.25,-0.570651527,0.26875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
3.927,0.0001908,791,1,2.75,1.32,0.3666,3.8,37,3,7,0,0.77815125,1,6,-0.301029996,0.5,-0.570651527,0.26875,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.439,1.74E-05,792,1,2.75,1.32,0.0028,3.8,33,3,7,-2,-1,0.01,0.1,-0.602059991,0.25,-0.570651527,0.26875,6,360.31,1,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,226,52,40.5,140.62,141,5.99273862,6,-0.39829863,0.037337328,0,1.396176991,0
0.919,1.08E-05,793,1,2.75,1.32,-0.2474,3.8,35,3,7,0,0.77815125,1,6,-0.301029996,0.5,-0.570651527,0.26875,6,360.31,1,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,52,140.62,141,6,5.99273862,-0.254557431,-0.254557431,0,1.396176991,0
108,2.84E-06,794,1,1.93,1.29,0.8,5,25,1,7,-1.301029996,-0.301029996,0.05,0.5,-1,0.1,-1,0.1,9.273001272,203.826,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328,-2.048432766,0,0
117,3.63E-06,795,1,2.75,1.32,0.2348,5,25,3,7,-1.301029996,-0.301029996,0.05,0.5,-1,0.1,-1,0.1,5.334453751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
75.2,2.28E-05,796,1,2.057,1.3744,-0.2262,5,25,1,7,-2,-0.522878745,0.01,0.3,-0.522878745,0.3,-1,0.1,9.681241237,191.35,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,0,40.5,52,60.77,60.8,6,5.99273862,-0.254557431,-0.254557431,-2.048432766,0,0
3.46,2.28E-05,797,1,2.1058,1.3806,0.3342,5,25,1,7,-1.301029996,-0.301029996,0.05,0.5,-1,0.1,-1,0.1,9.681241237,203.826,0.2,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328,-2.048432766,0,0
15.158,0.0006523,799,1,2.507,1.4,-0.04,4,20,2,5.8,0.301029996,0.84509804,2,7,1,10,-1.468521083,0.034,5.413634997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.805,0.00022,800,1,2.507,1.4,-0.04,4,20,2,6.8,0.477121255,0.740362689,3,5.5,2.176091259,150,-1.468521083,0.034,5.413634997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.093,3.04E-05,801,1,3.12,1.128,0.038,4,40,2,3,-2,1,0.01,10,0.698970004,5,-1.27572413,0.053,5.380211242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
109.5,5.28E-05,802,1,3.12,1.128,0.038,4,40,2,3,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.27572413,0.053,5.380211242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.301,4.25E-05,803,1,2.28,1.35,1.2,4,40,3,5.8,-2,1,0.01,10,0.698970004,5,-1.27572413,0.053,0.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
6.1,3.61E-05,804,1,2.28,1.35,1.2,4,40,3,5.8,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.27572413,0.053,0.903089987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.296,4.26E-05,805,1,2.6236,1.3148,0.619,4,40,2,5.8,-2,1,0.01,10,0.698970004,5,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
5.9,3.63E-05,806,1,2.6722,1.2988,0.619,4,40,2,5.8,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
3.2,3.79E-05,808,1,2.6722,1.2988,0.619,4,40,2,5.8,-1,1.079181246,0.1,12,-0.096910013,0.8,-1.568636236,0.027,5.602059991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.8246,1.16E-05,809,1,2.44,1.397,-0.024,4,45,2,6,-1,0.204119983,0.1,1.6,1,10,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
2.0828,1.35E-05,810,1,2.44,1.397,-0.024,4,45,2,6,-0.096910013,1.10720997,0.8,12.8,-0.096910013,0.8,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.7916,1.80E-05,811,1,2.579,1.3106,-0.024,4,45,2,6,-1,0.204119983,0.1,1.6,1,10,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328,0,0,0
0.4459,4.35E-05,812,1,2.579,1.3106,-0.024,4,45,2,6,-0.096910013,1.10720997,0.8,12.8,-0.096910013,0.8,-1.096910013,0.08,5.954242509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431,0,0,0
0.213,5.48E-05,813,1,2.5138,1.363,0.459,4.5,36,1,7,-2,-0.045757491,0.01,0.9,2.292256071,196,-1,0.1,4.304490528,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,226,52,40.5,189.31,63.3,5.99273862,6,-0.39829863,0.037337328,-2.441399163,1.650682557,10
53.55,0.0001078,814,1,2.362,1.224,0.3,4.5,27.6,1,7,0,2.77815125,1,600,0,1,-1,0.1,4.304490528,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,0,40.5,52,189.31,63.3,6,5.99273862,-0.254557431,-0.254557431,-2.441399163,1.650682557,10
0.237,6.02E-05,815,1,2.055,1.375,0.375,4.5,37,1,7,-2,-0.045757491,0.01,0.9,2.292256071,196,-1.494850022,0.032,2.748188027,1000,1,605.81,12.84164325,31.96645311,8.304879772,24.8009289,7.32E-07,0.598052721,-2.782531652,0,0,13.34455882,-0.477260862,20.13750113,12.65495579,226,52,40.5,189.31,63.3,5.99273862,6,-0.39829863,0.037337328,-2.441399163,1.650682557,10
