id,formula,activity,Km,Vmax,X,IR,pot2,ph,temp,dstr,cryst,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,Mcoat,Sufrace,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1
383,MnO2,1,0.3100,8.21E-05,2.81,1.063,0.016,4,35,3,3,-0.124938737,0.903089987,0.75,8,0.51851394,3.3,-2.431798276,0.0037,1.959637541,66500,1,203.434,39.28206812,0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0,0,6.9237372,-0.535385563,5.897745344,0,62,52,40.5,21.59,21.6,5.394814815,6,-0.397062581,0.054727625
384,MnO2,1,0.1200,5.71E-05,2.81,1.063,0.016,4,35,3,3,-0.602059991,0.602059991,0.25,4,-0.769551079,0.17,-2.431798276,0.0037,1.959637541,66500,1,203.434,39.28206812,0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0,0,6.9237372,-0.535385563,5.897745344,0,0,40.5,52,21.59,21.6,6,5.394814815,-0.254557431,-0.254557431
385,Pt0.1Au,1,0.1130,1.80E-05,2.516,1.495,1.645,7,25,3,7,-2,-1,0.01,0.1,0.397940009,2.5,,,3.193373968,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,335,70,40.5,140.62,141,0,6,0,0
386,Pt0.1Au,1,0.4360,6.64E-07,2.516,1.495,1.645,7,25,3,7,-1,0,0.1,1,-2,0.01,,,3.193373968,192.12,0.2,258.069,0,5.969305288,0,11.45982806,-2.40E-07,0,-2.974537037,0,-2.974537037,24.78025382,-0.550041816,0,0,0,40.5,70,140.62,141,6,0,-0.254557431,-0.254557431
387,Pt0.5Ag0.5,1,0.2500,0.0001057,2.105,1.32,,4,40,3,7,-1,0.602059991,0.1,4,0,1,-1.698970004,0.02,4.586750101,150000,0.2,93.557,0,0,3.9375,9.007600566,0,0,0,6.076020107,4.909722222,6.544756406,-0.327052285,0,12.65495579,226,52,40.5,26.02,26,5.99273862,6,-0.39829863,0.037337328
388,Pt0.5Ag0.5,1,0.3500,0.0001596,2.105,1.32,,4,40,3,7,-1,0.903089987,0.1,8,0,1,-1.698970004,0.02,4.586750101,150000,0.2,93.557,0,0,3.9375,9.007600566,0,0,0,6.076020107,4.909722222,6.544756406,-0.327052285,0,12.65495579,0,40.5,52,26.02,26,6,5.99273862,-0.254557431,-0.254557431
389,Pt0.5Ag0.5,1,0.3800,0.0003304,2.105,1.32,,4,40,3,7,-1,0.602059991,0.1,4,0,1,-1.698970004,0.02,4.613457285,150000,0.2,93.557,0,0,3.9375,9.007600566,0,0,0,6.076020107,4.909722222,6.544756406,-0.327052285,0,12.65495579,226,52,40.5,26.02,26,5.99273862,6,-0.39829863,0.037337328
390,Pt0.5Ag0.5,1,0.8600,0.0003475,2.105,1.32,,4,40,3,7,-1,0.903089987,0.1,8,0,1,-1.698970004,0.02,4.613457285,150000,0.2,93.557,0,0,3.9375,9.007600566,0,0,0,6.076020107,4.909722222,6.544756406,-0.327052285,0,12.65495579,0,40.5,52,26.02,26,6,5.99273862,-0.254557431,-0.254557431
391,Au@Pt,1,0.0200,2.91E-05,,,1.2,4.5,37,3,,-1.698970004,-1.031517051,0.02,0.093,0.301029996,2,,,4.288696261,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
392,Au@Pt,1,76.0000,0.00075,,,1.2,4.5,37,3,,-3,-0.070581074,0.001,0.85,-0.886056648,0.13,,,4.288696261,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
393,Au@PtAg0.33,1,0.0160,1.76E-05,,,1.101,4.5,37,3,,-2,-1.031517051,0.01,0.093,0.301029996,2,,,4.76035462,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
394,Au@PtAg0.33,1,92.0000,0.00054,,,1.101,4.5,37,3,,-3,-0.070581074,0.001,0.85,-0.886056648,0.13,,,4.76035462,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
395,Au@PtAg0.5,1,0.0100,1.29E-05,,,1.067,4.5,37,3,,-2,-1.27572413,0.01,0.053,0.301029996,2,,,4.380211242,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
396,Au@PtAg0.5,1,111.8000,0.0005,,,1.067,4.5,37,3,,-3,-0.070581074,0.001,0.85,-0.886056648,0.13,,,4.380211242,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
397,CoFe2O4,1,180.0000,0.00365,2.757,1.071,-0.05,6.8,,3,7,0,3.204119983,1,1600,-1.301029996,0.05,-2,0.01,6.650871622,3400,1,106.121,0,26.42752786,1.75,5.88,1.05E-07,0.125,-0.125,0,0,0,-0.393990542,13.21376393,0,0,40.5,52,52.99,53,6,5.99273862,-0.254557431,-0.254557431
398,Ir0.2Pt0.8,1,0.1600,0.00225,2.264,1.35,,5,25,3,7,-1.602059991,-0.301029996,0.025,0.5,-0.301029996,0.5,-2.431798276,0.0037,1.83835157,40000,1,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,226,52,40.5,60.77,60.8,5.99273862,6,-0.39829863,0.037337328
399,Ir0.2Pt0.8,1,0.7500,0.00266,2.264,1.35,,5,25,3,7,-3,0.079181246,0.001,1.2,-2,0.01,-2.431798276,0.0037,1.83835157,40000,1,173.212,12.62077651,13.21376393,4.11162037,6.816487957,2.61E-07,0.125,-0.125,11.09986462,0,12.96557803,-0.393990542,12.96557803,12.77889057,0,40.5,52,60.77,60.8,6,5.99273862,-0.254557431,-0.254557431
400,Au@CeO2,1,0.2900,3.90E-05,,,-0.29,4,37,3,7,-1.301029996,0.698970004,0.05,5,3.301029996,2000,-1.397940009,0.04,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
401,Au@CeO2,1,44.6900,2.23E-05,,,-0.29,4,37,3,7,-1.22184875,0.477121255,0.06,3,0,1,-1.397940009,0.04,5.62518379,364.45,0.2,364.456,12.84164325,27.68777235,3.625283579,16.8044325,0,0,0,0,0,0,-1,4.483030858,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
402,Co3O4/MoO3,1,0.0352,2.83E-05,,,,3.5,40,3,,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,0.2,-1.920818754,0.012,,,1,82.106,6.9237372,0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0,12.39368714,-0.348825792,5.824404498,18.21809164,226,52,40.5,28.68,0.2,5.99273862,6,-0.39829863,0.037337328
403,Co3O4/MoO3,1,0.1340,2.91E-05,,,,3.5,40,3,,-1.301029996,0,0.05,1,-1,0.1,-1.920818754,0.012,,,1,82.106,6.9237372,0,1.916666667,1.124887162,3.049648321,0.967592593,0.967592593,12.39368714,0,12.39368714,-0.348825792,5.824404498,18.21809164,0,40.5,52,28.68,0.2,6,5.99273862,-0.254557431,-0.254557431
404,Co3O4,1,0.1120,4.70E-06,2.771,1.299,,3.5,40,3,7,-1.698970004,-0.522878745,0.02,0.3,-0.698970004,0.2,-1.920818754,0.012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
405,Co3O4,1,0.2540,3.89E-06,2.771,1.299,,3.5,40,3,7,-1.301029996,0,0.05,1,-1,0.1,-1.920818754,0.012,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
406,Ag3PO4,1,0.0923,no,2.718,1.179,0.3,4,37,3,7,-3,-0.522878745,0.001,0.3,,,-1,0.1,8.788256777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
407,Fe2O3-Fe4(Fe(CN)6)3,1,0.3070,0.00106,,,-0.01,4.6,25,3,,-3,-0.045757491,0.001,0.9,2.799340549,630,,,3.063567897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
408,Fe2O3-Fe4(Fe(CN)6)4,1,323.6000,0.00117,,,-0.0095,4.6,25,3,,-3,2.929418926,0.001,850,-0.080921908,0.83,,,3.063567897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
409,Fe3S4,1,0.1600,1.15E-05,2.259,1.571,,6.78,,3,7,-3,-0.096910013,0.001,0.8,0.079181246,1.2,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65E-07,0,-1.00462963,0,4.939814815,5.752853607,-1,4.483030858,0,226,52,40.5,63.32,14.3736905,5.99273862,6,-0.39829863,0.037337328
410,Fe3S4,1,1.1580,2.17E-05,2.259,1.571,,6.78,,3,7,-3,0.255272505,0.001,1.8,-0.22184875,0.6,-1.698970004,0.02,5.642440777,364.45,0.2,485.617,12.84164325,27.68777235,3.625283579,23.49846409,-6.65E-07,0,-1.00462963,0,4.939814815,5.752853607,-1,4.483030858,0,0,40.5,52,63.32,14.37368958,6,5.99273862,-0.254557431,-0.254557431
411,ZnFe2O4,1,0.8500,0.0001331,2.724,1.07,-0.119,4,40,3,7,-0.698970004,0.204119983,0.2,1.6,-0.698970004,0.2,-1.397940009,0.04,6.903089987,20000,0.2,106.121,0,26.42752786,1.75,5.88,1.05E-07,0.125,-0.125,0,0,0,-0.393990542,13.21376393,0,226,52,40.5,52.99,53,5.99273862,6,-0.39829863,0.037337328
412,ZnFe2O4,1,1.6600,7.74E-05,2.724,1.07,-0.119,4,40,3,7,-3,1.204119983,0.001,16,-0.494850022,0.32,-1.397940009,0.04,6.903089987,20000,0.2,106.121,0,26.42752786,1.75,5.88,1.05E-07,0.125,-0.125,0,0,0,-0.393990542,13.21376393,0,0,40.5,52,52.99,53,6,5.99273862,-0.254557431,-0.254557431
413,Fe0.5Mn0.5Fe2O4,1,0.1390,0.0045,2.73,1.289,-0.084,4,40,3,7,-0.602059991,-0.124938737,0.25,0.75,2.903089987,800,,,2.709269961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
414,Fe0.5Mn0.5Fe2O4,1,310.0000,0.00363,2.73,1.289,-0.084,4,40,3,7,-3,3.255272505,0.001,1800,-0.096910013,0.8,,,2.709269961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
415,FeSe,1,0.0400,8.90E-05,2.19,1.38,-0.225,4,30,3,4,-3,-0.040958608,0.001,0.91,1.113943352,13,,,4.255272505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
416,FeSe,1,13.2000,0.000154,2.19,1.38,-0.225,4,30,3,4,-3,1.653212514,0.001,45,-1,0.1,,,4.255272505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
417,FeS,1,0.0800,7.30E-05,2.205,1.31,-0.225,4,30,3,4,-3,-0.040958608,0.001,0.91,1.113943352,13,,,4.584331224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
418,FeS,1,7.4400,0.000117,2.205,1.31,-0.225,4,30,3,4,-3,1.653212514,0.001,45,-1,0.1,,,4.584331224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
419,MnSe,1,0.0348,0.000734,2.05,1.405,-0.59,5,20,3,7,-3,0,0.001,1,2.301029996,200,-0.397940009,0.4,10.19382003,288.38,0.2,288.385,6.420821623,6.606881965,2.242565716,14.28271984,0,0,-4.484381926,0,0,0,-0.725519272,12.84164325,0,226,52,40.5,66.43,74.8,5.99273862,6,-0.39829863,0.037337328
420,MnSe,1,87.0000,4.78E-05,2.05,1.405,-0.59,5,20,3,7,-3,2.698970004,0.001,500,-0.522878745,0.3,-0.397940009,0.4,10.19382003,288.38,0.2,288.385,6.420821623,6.606881965,2.242565716,14.28271984,0,0,-4.484381926,0,0,0,-0.725519272,12.84164325,0,0,40.5,52,66.43,74.8,6,5.99273862,-0.254557431,-0.254557431
421,CuS,1,0.0070,8.96E-05,2.24,1.285,0.17,4,40,3,6,-3,-1.124938737,0.001,0.075,1.113943352,13,-2.175874166,0.00667,4.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
422,CuS,1,12.0000,0.000219,2.24,1.285,0.17,4,40,3,6,-3,1.62324929,0.001,42,-1,0.1,-2.175874166,0.00667,4.959637541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
423,CdS,1,0.0095,3.57E-05,2.135,1.395,-0.2,4,40,1,6,-3,-0.903089987,0.001,0.125,1.113943352,13,-2.096910013,0.008,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0,2.351355522,2.49148353,0.094907407,-0.736111111,0,5.499074074,6.041840829,-0.480983219,19.26246487,0,226,52,40.5,63.32,-2,5.99273862,6,-0.39829863,0.037337328
424,CdS,1,3.6200,5.60E-05,2.135,1.395,-0.2,4,40,1,6,-3,1.591064607,0.001,39,-1,0.1,-2.096910013,0.008,3.243038049,131.2,0.2,129.159,12.84164325,5.917906046,0,2.351355522,2.49148353,0.094907407,-0.736111111,0,5.499074074,6.041840829,-0.480983219,19.26246487,0,0,40.5,52,63.32,-2,6,5.99273862,-0.254557431,-0.254557431
425,Au@C,1,0.0323,8.63E-05,,,,4.5,25,3,,-3,-0.045757491,0.001,0.9,2.42258984,264.6,-1.301029996,0.05,6.765817515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
426,Au@C,1,210.0000,0.00033,,,,4.5,25,3,,-3,3.113943352,0.001,1300,-0.835647144,0.15,-1.301029996,0.05,6.765817515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
427,CuInS2,1,2.0100,9.78E-05,2.21,1.312,0.045,3,30,3,4,1.397940009,2.397940009,25,250,-0.193820026,0.64,,,1.341474094,307.33,0.2,307.328,6.420821623,0,-0.566597345,9.150713742,4.208861414,0.025618544,-1.219679189,0,5.229708173,12.17367523,-0.480086286,0,0,226,52,40.5,158.82,-4.5,5.99273862,6,-0.39829863,0.037337328
428,WC,1,0.2740,6.81E-05,2.455,0.75,-0.06,4,25,3,6,-3,-0.096910013,0.001,0.8,2.602059991,400,-1.698970004,0.02,5.447158031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
429,WC,1,119.6000,7.16E-05,2.455,0.75,-0.06,4,25,3,6,-3,2.903089987,0.001,800,-0.22184875,0.6,-1.698970004,0.02,5.447158031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
430,Si,1,1.5020,0.0001472,1.9,1.1,,4,40,3,7,-0.698970004,0.204119983,0.2,1.6,1.301029996,20,,,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
431,Si,1,0.0650,5.65E-05,1.9,1.1,,4,40,3,7,1.301029996,2.301029996,20,200,-0.494850022,0.32,,,3.237543738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
432,CdS,1,0.0054,no,2.135,1.395,-0.2,4,40,3,6,-3,-0.935542011,0.001,0.116,1.113943352,13,-2.096910013,0.008,3,107.15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
433,CdS,1,6.5400,no,2.135,1.395,-0.2,4,40,3,6,-3,1.653212514,0.001,45,-1,0.1,-2.096910013,0.008,3,107.15,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
434,FeP,1,0.0653,9.54E-05,2.01,0.893,-0.018,4,40,3,3,-1.301029996,-0.045757491,0.05,0.9,0.698970004,5,-2,0.01,6.528273777,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
435,FeP,1,2.9070,6.97E-05,2.01,0.893,-0.018,4,40,3,3,0,1.301029996,1,20,-1,0.1,-2,0.01,6.528273777,30000,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
436,Au,1,0.0940,0.00146,2.54,1.51,1.69,4.5,25,3,7,-3,-0.397940009,0.001,0.4,0.77815125,6,,,3.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,226,52,40.5,554.05,-15,5.99273862,6,-0.39829863,0.037337328
437,Au,1,272.7800,0.0027,2.54,1.51,1.69,4.5,25,3,7,-3,3.176091259,0.001,1500,-0.920818754,0.12,,,3.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,0,40.5,52,554.05,-15,6,5.99273862,-0.254557431,-0.254557431
439,Cu,1,0.5430,0.000452,1.9,0.91,0.52,6,30,3,7,-1.301029996,-0.602059991,0.05,0.25,1,10,,,0.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,226,52,40.5,554.05,-15,5.99273862,6,-0.39829863,0.037337328
440,Cu,1,32.8700,0.000434,1.9,0.91,0.52,6,30,3,7,0.698970004,2,5,100,-0.301029996,0.5,,,0.903089987,1135,1,1134.987,0,46.24817375,-7.327317349,26.02905323,1.076405941,1.046759621,-2.207173404,0,0,0,-0.393566318,0,0,0,40.5,52,554.05,-15,6,5.99273862,-0.254557431,-0.254557431
441,BN,1,0.1570,0.0001854,2.54,0.865,,4,45,3,7,-3,0,0.001,1,2,100,-0.602059991,0.25,7.869747871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
442,BN,1,10.8800,0.0001069,2.54,0.865,,4,45,3,7,-3,2.301029996,0.001,200,0,1,-0.602059991,0.25,7.869747871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
443,BiOBr,1,1.6100,2.63E-05,2.807,1.417,0.077,4,40,3,4,-1,0.301029996,0.1,2,-0.698970004,0.2,-1.420216403,0.038,9.528273777,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328
444,BiOBr,1,0.0460,3.70E-06,2.807,1.417,0.077,4,40,3,4,-1.301029996,-0.397940009,0.05,0.4,-0.102372909,0.79,-1.420216403,0.038,9.528273777,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431
445,BiOCl,1,0.0059,0.00666,2.873,1.367,0.077,7,,2,4,-3,-1,0.001,0.1,-1,0.1,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,70,40.5,0,0,0,6,0,0
446,BiOCl,1,0.0006,0.00246,2.873,1.367,0.077,7,,2,4,-3,-1,0.001,0.1,-2.301029996,0.01,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,70,0,0,6,0,-0.254557431,-0.254557431
447,BiOBr,1,0.0062,0.00845,2.807,1.417,0.077,7,,2,4,-3,-1,0.001,0.1,-1,0.1,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,70,40.5,0,0,0,6,0,0
448,BiOBr,1,0.0004,0.00249,2.807,1.417,0.077,7,,2,4,-3,-1,0.001,0.1,-2.301029996,0.01,-1.698970004,0.02,5.176091259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,70,0,0,6,0,-0.254557431,-0.254557431
449,BiOI,1,0.0313,61,2.707,1.497,0.077,7,,3,4,-3,-1,0.001,0.1,-1,0.1,-1.698970004,0.02,3.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,70,40.5,0,0,0,6,0,0
450,BiOI,1,0.0329,27.6,2.707,1.497,0.077,7,,3,4,-3,-1,0.001,0.1,-2.301029996,0.01,-1.698970004,0.02,3.301029996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,70,0,0,6,0,-0.254557431,-0.254557431
451,BiOI,1,1.0240,2.86E-05,2.707,1.497,0.077,6,25,2,4,-0.698970004,-0.096910013,0.2,0.8,1,10,0,1,5,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,226,52,40.5,40.46,-1.4,5.99273862,6,-0.39829863,0.037337328
452,BiOI,1,0.0998,7.35E-05,2.707,1.497,0.077,6,25,2,4,0,1.698970004,1,50,-0.096910013,0.8,0,1,5,62.07,0.2,62.068,0,13.21376393,-0.25,2.92,1.974744871,0.125,-0.125,0,0,0,-0.393990542,0,0,0,40.5,52,40.46,-1.4,6,5.99273862,-0.254557431,-0.254557431
725,Co4N,1,0.2430,no,2.112,1.21,-0.28,4,25,1,7,-1.301029996,0.204119983,0.05,1.6,1.477121255,30,-1.823908741,0.015,7.204119983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
726,Co4N,1,2.9500,no,2.112,1.21,-0.28,4,25,1,7,0,1.903089987,1,80,-0.096910013,0.8,-1.823908741,0.015,7.204119983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
455,CoOOH,1,2.0200,4.74E-05,2.74,0.88,0.1,4,40,3,6,-0.698970004,0.301029996,0.2,2,-0.823908741,0.15,-1,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
456,CoOOH,1,0.0600,3.49E-05,2.74,0.88,0.1,4,40,3,6,-3,-0.522878745,0.001,0.3,0,1,-1,0.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
457,Cu3(PO4)2,1,35.1800,3.39E-05,2.892,1.056,0.078,4,37,3,0,1,2,10,100,-0.096910013,0.8,-1.698970004,0.02,11.09691001,66500,1,203.434,39.28206812,0,15.13634259,3.742918213,4.226502749,0.882716049,-1.428626543,0,0,6.9237372,-0.535385563,5.897745344,0,0,40.5,52,21.59,21.6,6,5.99273862,-0.254557431,-0.254557431
458,Cu1.75Se,1,12.6000,no,2.136,1.528,0.315,4.56,,3,7,-0.698970004,0.301029996,0.2,2,2,100,-0.330683119,0.467,4.806179974,70000,1,206.198,17.69618563,4.895483476,3.495202192,4.928101476,1.44E-06,0,-4.31210034,6.076020107,0.78,0,-0.744035767,5.563451492,36.40785545,226,52,40.5,57.2,65.6,5.99273862,6,-0.39829863,0.037337328
459,Cu1.75Se,1,0.5800,no,2.136,1.528,0.315,4.56,,3,7,1,2.477121255,10,300,-0.301029996,0.5,-0.330683119,0.467,4.806179974,70000,1,206.198,17.69618563,4.895483476,3.495202192,4.928101476,1.44E-06,0,-4.31210034,6.076020107,0.78,0,-0.744035767,5.563451492,36.40785545,0,40.5,52,57.2,65.6,6,5.99273862,-0.254557431,-0.254557431
460,Fe3(PO4)2,1,0.3600,0.000158,2.876,1.068,-0.104,3.6,55,3,0,-1,0.113943352,0.1,1.3,-0.22184875,0.6,-1.698970004,0.02,11.70926996,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
461,Fe3(PO4)2,1,0.1100,0.000558,2.876,1.068,-0.104,3.6,55,3,0,-0.22184875,1,0.6,10,-0.096910013,0.8,-1.698970004,0.02,11.70926996,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,0,40.5,52,20.31,0.4,6,5.99273862,-0.254557431,-0.254557431
462,Fe3(PO4)2(OH)2,1,0.0550,0.0001688,2.863,1.079,,4,60,3,7,-3,-0.522878745,0.001,0.3,,,-0.698970004,0.2,11.22108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,52,40.5,0,0,5.99273862,6,-0.39829863,0.037337328
463,Fe3(PO4)2(OH)2,1,0.4700,5.96E-05,2.863,1.079,,4,60,3,7,-1.823908741,-0.301029996,0.015,0.5,0.301029996,2,-0.698970004,0.2,11.22108807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5,52,0,0,6,5.99273862,-0.254557431,-0.254557431
464,FeS,1,0.0082,8.70E-05,2.205,1.31,-0.225,4,,1,4,-3,-0.920818754,0.001,0.12,1.113943352,13,-2.175874166,0.00667,3.301029996,,0.2,111.144,12.62077651,0,4.36162037,1.987228406,2.536681979,0.208333333,0.208333333,11.09986462,0,12.96557803,-0.319671229,12.96557803,12.77889057,226,52,40.5,20.31,0.4,5.99273862,6,-0.39829863,0.037337328
